Giver	Giver Region	Year	Recipient	Recipient Region	Giver GDP	Recipient GDP	Giver GDP Per Capita	Recipient GDP Per Capita	Points
Spain	Southern Europe	2009	Greece	Southern Europe	712639244301	160132058536	15523	14193	1
Spain	Southern Europe	2009	Armenia	Eastern Europe	712639244301	4018052433	15523	1302	4
Spain	Southern Europe	2009	Moldova	Eastern Europe	712639244301	1984642726	15523	557	5
Spain	Southern Europe	2009	Turkey	Southern Europe	712639244301	356973581803	15523	4969	2
Spain	Southern Europe	2009	Norway	Northern Europe	712639244301	194111628292	15523	40199	12
Spain	Southern Europe	2009	Ukraine	Eastern Europe	712639244301	45643437795	15523	991	6
Spain	Southern Europe	2009	Romania	Eastern Europe	712639244301	56390874070	15523	2625	7
Spain	Southern Europe	2009	United Kingdom	Northern Europe	712639244301	1726615485860	15523	27934	10
Spain	Southern Europe	2010	Azerbaijan	Eastern Europe	710360017208	21230696679	15419	2345	7
Spain	Southern Europe	2010	Greece	Southern Europe	710360017208	152216482615	15419	13452	5
Spain	Southern Europe	2010	Georgia	Eastern Europe	710360017208	5597970558	15419	1257	1
Spain	Southern Europe	2010	Turkey	Southern Europe	710360017208	389661484658	15419	5356	3
Spain	Southern Europe	2010	France	Western Europe	710360017208	1480999829195	15419	22758	2
Spain	Southern Europe	2010	Romania	Eastern Europe	710360017208	55460974373	15419	2587	10
Spain	Southern Europe	2010	Armenia	Eastern Europe	710360017208	4102285513	15419	1327	8
Spain	Southern Europe	2010	Germany	Western Europe	710360017208	2078792107933	15419	25420	12
Spain	Southern Europe	2010	Portugal	Southern Europe	710360017208	124963131552	15419	11748	6
Spain	Southern Europe	2010	Denmark	Northern Europe	710360017208	170135370635	15419	30668	4
Sweden	Northern Europe	1975	Netherlands	Western Europe	151421186027	196458513462	18483	14375	12
Sweden	Northern Europe	1975	Ireland	Northern Europe	151421186027	27731289575	18483	8694	10
Sweden	Northern Europe	1975	France	Western Europe	151421186027	730641519752	18483	13546	8
Sweden	Northern Europe	1975	Luxembourg	Western Europe	151421186027	6837385417	18483	19048	4
Sweden	Northern Europe	1975	United Kingdom	Northern Europe	151421186027	804184578949	18483	14303	5
Sweden	Northern Europe	1975	Belgium	Western Europe	151421186027	130972035256	18483	13364	2
Sweden	Northern Europe	1975	Israel	Eastern Europe	151421186027	41334478728	18483	11964	6
Sweden	Northern Europe	1975	Finland	Northern Europe	151421186027	62868988391	18483	13344	3
Sweden	Northern Europe	1975	Italy	Southern Europe	151421186027	597471150545	18483	10777	1
Sweden	Northern Europe	1977	Ireland	Northern Europe	150580732109	30426948438	18249	9270	12
Sweden	Northern Europe	1977	Monaco	Western Europe	150580732109	1568880854	18249	61568	10
Sweden	Northern Europe	1977	Norway	Northern Europe	150580732109	80550482412	18249	19922	1
Sweden	Northern Europe	1977	Germany	Western Europe	150580732109	1136867967134	18249	14545	5
Sweden	Northern Europe	1977	United Kingdom	Northern Europe	150580732109	846277938826	18249	15060	8
Sweden	Northern Europe	1977	Greece	Southern Europe	150580732109	82660761559	18249	8880	7
Sweden	Northern Europe	1977	Israel	Eastern Europe	150580732109	41875043567	18249	11590	3
Sweden	Northern Europe	1977	Finland	Northern Europe	150580732109	63236594804	18249	13344	2
Sweden	Northern Europe	1977	Belgium	Western Europe	150580732109	139241996741	18249	14164	4
Sweden	Northern Europe	1977	France	Western Europe	150580732109	789935209765	18249	14502	6
Sweden	Northern Europe	1978	Ireland	Northern Europe	153218225975	32613650649	18514	9797	8
Sweden	Northern Europe	1978	France	Western Europe	153218225975	820703033189	18514	15005	10
Sweden	Northern Europe	1978	United Kingdom	Northern Europe	153218225975	875079940295	18514	15572	3
Sweden	Northern Europe	1978	Belgium	Western Europe	153218225975	143199110282	18514	14553	4
Sweden	Northern Europe	1978	Netherlands	Western Europe	153218225975	214709855410	18514	15401	1
Sweden	Northern Europe	1978	Germany	Western Europe	153218225975	1171070558919	18514	14996	7
Sweden	Northern Europe	1978	Monaco	Western Europe	153218225975	1630907363	18514	63665	12
Sweden	Northern Europe	1978	Greece	Southern Europe	153218225975	88651073971	18514	9401	2
Sweden	Northern Europe	1978	Luxembourg	Western Europe	153218225975	7410886547	18514	20472	6
Sweden	Northern Europe	1978	Austria	Western Europe	153218225975	110078749465	18514	14556	5
Sweden	Northern Europe	1979	Portugal	Southern Europe	159101811236	60801647711	19184	6293	3
Sweden	Northern Europe	1979	Denmark	Northern Europe	159101811236	101373969024	19184	19812	1
Sweden	Northern Europe	1979	Ireland	Northern Europe	159101811236	33615879958	19184	9964	8
Sweden	Northern Europe	1979	Greece	Southern Europe	159101811236	91560673331	19184	9589	2
Sweden	Northern Europe	1979	Germany	Western Europe	159101811236	1219674241982	19184	15612	6
Sweden	Northern Europe	1979	Israel	Eastern Europe	159101811236	46652707737	19184	12322	12
Sweden	Northern Europe	1979	France	Western Europe	159101811236	849011684286	19184	15459	5
Sweden	Northern Europe	1979	Netherlands	Western Europe	159101811236	219051113525	19184	15604	4
Sweden	Northern Europe	1979	Norway	Northern Europe	159101811236	87300314681	19184	21436	10
Sweden	Northern Europe	1979	Spain	Southern Europe	159101811236	322667046531	19184	8674	7
Sweden	Northern Europe	1980	Austria	Western Europe	161806496553	117983433721	19470	15628	1
Sweden	Northern Europe	1980	Luxembourg	Western Europe	161806496553	7648495539	19470	21004	6
Sweden	Northern Europe	1980	Italy	Southern Europe	161806496553	742716634590	19470	13161	10
Sweden	Northern Europe	1980	Germany	Western Europe	161806496553	1236857362256	19470	15799	5
Sweden	Northern Europe	1980	United Kingdom	Northern Europe	161806496553	879523727358	19470	15618	12
Sweden	Northern Europe	1980	Portugal	Southern Europe	161806496553	63592042134	19470	6511	8
Sweden	Northern Europe	1980	Netherlands	Western Europe	161806496553	226172474359	19470	15984	3
Sweden	Northern Europe	1980	France	Western Europe	161806496553	862905694751	19470	15642	4
Sweden	Northern Europe	1980	Ireland	Northern Europe	161806496553	34651023565	19470	10153	7
Sweden	Northern Europe	1981	Austria	Western Europe	161479205873	117813190107	19407	15566	2
Sweden	Northern Europe	1981	Germany	Western Europe	161479205873	1243403312837	19407	15858	12
Sweden	Northern Europe	1981	Luxembourg	Western Europe	161479205873	7606356114	19407	20826	5
Sweden	Northern Europe	1981	Israel	Eastern Europe	161479205873	52424989128	19407	13252	3
Sweden	Northern Europe	1981	Denmark	Northern Europe	161479205873	99985021834	19407	19522	4
Sweden	Northern Europe	1981	Finland	Northern Europe	161479205873	74420490142	19407	15504	6
Sweden	Northern Europe	1981	France	Western Europe	161479205873	871351830990	19407	15717	10
Sweden	Northern Europe	1981	Ireland	Northern Europe	161479205873	35803244874	19407	10369	7
Sweden	Northern Europe	1981	United Kingdom	Northern Europe	161479205873	867883599305	19407	15406	8
Sweden	Northern Europe	1982	Portugal	Southern Europe	163405836617	66000928625	19628	6659	6
Sweden	Northern Europe	1982	Norway	Northern Europe	163405836617	92760122385	19628	22543	4
Sweden	Northern Europe	1982	Belgium	Western Europe	163405836617	153545019889	19628	15578	7
Sweden	Northern Europe	1982	Denmark	Northern Europe	163405836617	103698448292	19628	20262	1
Sweden	Northern Europe	1982	Israel	Eastern Europe	163405836617	53373271440	19628	13241	10
Sweden	Northern Europe	1982	Netherlands	Western Europe	163405836617	221615900425	19628	15484	3
Sweden	Northern Europe	1982	Ireland	Northern Europe	163405836617	36620800676	19628	10506	5
Sweden	Northern Europe	1982	Germany	Western Europe	163405836617	1238493849902	19628	15811	8
Sweden	Northern Europe	1983	Norway	Northern Europe	166363076144	96347057333	19974	23337	3
Sweden	Northern Europe	1983	United Kingdom	Northern Europe	166363076144	918162485756	19974	16299	12
Sweden	Northern Europe	1983	Italy	Southern Europe	166363076144	760877954788	19974	13452	2
Sweden	Northern Europe	1983	Netherlands	Western Europe	166363076144	226203256621	19974	15745	6
Sweden	Northern Europe	1983	Germany	Western Europe	166363076144	1257968052880	19974	16101	8
Sweden	Northern Europe	1983	Denmark	Northern Europe	166363076144	106448383104	19974	20814	7
Sweden	Northern Europe	1983	Israel	Eastern Europe	166363076144	55247111456	19974	13458	5
Sweden	Northern Europe	1983	Portugal	Southern Europe	166363076144	65886672394	19974	6617	1
Sweden	Northern Europe	1983	Austria	Western Europe	166363076144	123755850879	19974	16366	4
Sweden	Northern Europe	1983	Luxembourg	Western Europe	166363076144	7922338532	19974	21668	10
Sweden	Northern Europe	1984	France	Western Europe	173468954449	916909603122	20808	16265	2
Sweden	Northern Europe	1984	Spain	Southern Europe	173468954449	345421593730	20808	9024	10
Sweden	Northern Europe	1984	Norway	Northern Europe	173468954449	102025828220	20808	24643	8
Sweden	Northern Europe	1984	United Kingdom	Northern Europe	173468954449	942685916457	20808	16708	3
Sweden	Northern Europe	1984	Cyprus	Southern Europe	173468954449	4222775483	20808	7894	4
Sweden	Northern Europe	1984	Ireland	Northern Europe	173468954449	38122046077	20808	10792	12
Sweden	Northern Europe	1984	Denmark	Northern Europe	173468954449	110882572572	20808	21692	5
Sweden	Northern Europe	1984	Turkey	Southern Europe	173468954449	136291980543	20808	2818	6
Sweden	Northern Europe	1984	Finland	Northern Europe	173468954449	81463976414	20808	16687	7
Sweden	Northern Europe	1985	Ireland	Northern Europe	177267361611	39298345630	21229	11107	7
Sweden	Northern Europe	1985	Finland	Northern Europe	177267361611	84154228856	21229	17167	10
Sweden	Northern Europe	1985	Denmark	Northern Europe	177267361611	115344969038	21229	22556	5
Sweden	Northern Europe	1985	France	Western Europe	177267361611	931672923882	21229	16433	6
Sweden	Northern Europe	1985	Germany	Western Europe	177267361611	1323591207453	21229	17038	8
Sweden	Northern Europe	1985	Israel	Eastern Europe	177267361611	57668447133	21229	13624	2
Sweden	Northern Europe	1985	Norway	Northern Europe	177267361611	107488317889	21229	25885	12
Sweden	Northern Europe	1985	United Kingdom	Northern Europe	177267361611	976616778236	21229	17270	4
Sweden	Northern Europe	1985	Austria	Western Europe	177267361611	126913153392	21229	16776	3
Sweden	Northern Europe	1986	Luxembourg	Western Europe	182339143634	9510685641	21785	25819	10
Sweden	Northern Europe	1986	France	Western Europe	182339143634	952690141655	21785	16708	3
Sweden	Northern Europe	1986	United Kingdom	Northern Europe	182339143634	1015801864483	21785	17921	8
Sweden	Northern Europe	1986	Iceland	Northern Europe	182339143634	6148275293	21785	25283	2
Sweden	Northern Europe	1986	Ireland	Northern Europe	182339143634	39130018821	21785	11055	7
Sweden	Northern Europe	1986	Belgium	Western Europe	182339143634	163353808712	21785	16564	6
Sweden	Northern Europe	1986	Germany	Western Europe	182339143634	1353866228890	21785	17420	5
Sweden	Northern Europe	1986	Denmark	Northern Europe	182339143634	121053669414	21785	23641	4
Sweden	Northern Europe	1987	Norway	Northern Europe	188642802914	113818805968	22463	27184	10
Sweden	Northern Europe	1987	Israel	Eastern Europe	188642802914	64775226074	22463	14826	4
Sweden	Northern Europe	1987	Italy	Southern Europe	188642802914	856999900993	22463	15141	1
Sweden	Northern Europe	1987	Greece	Southern Europe	188642802914	91182501476	22463	9118	6
Sweden	Northern Europe	1987	United Kingdom	Northern Europe	188642802914	1062143566817	22463	18699	5
Sweden	Northern Europe	1987	Germany	Western Europe	188642802914	1372849485574	22463	17637	7
Sweden	Northern Europe	1987	Cyprus	Southern Europe	188642802914	4917507414	22463	8881	2
Sweden	Northern Europe	1987	Finland	Northern Europe	188642802914	89391929243	22463	18124	3
Sweden	Northern Europe	1987	Denmark	Northern Europe	188642802914	121404648587	22463	23679	8
Sweden	Northern Europe	1987	Ireland	Northern Europe	188642802914	40954687244	22463	11569	12
Sweden	Northern Europe	1988	Iceland	Northern Europe	193672781455	6667715146	22957	26699	1
Sweden	Northern Europe	1988	United Kingdom	Northern Europe	193672781455	1115591712271	22957	19596	5
Sweden	Northern Europe	1988	Turkey	Southern Europe	193672781455	170319077301	22957	3258	4
Sweden	Northern Europe	1988	Ireland	Northern Europe	193672781455	43091462909	22957	12225	7
Sweden	Northern Europe	1988	Denmark	Northern Europe	193672781455	121231447726	22957	23634	3
Sweden	Northern Europe	1988	Norway	Northern Europe	193672781455	113622064770	22957	26992	8
Sweden	Northern Europe	1988	Luxembourg	Western Europe	193672781455	10723169021	22957	28714	10
Sweden	Northern Europe	1988	France	Western Europe	193672781455	1020973645763	22957	17704	2
Sweden	Northern Europe	1989	Israel	Eastern Europe	199055234725	66660749912	23438	14754	5
Sweden	Northern Europe	1989	United Kingdom	Northern Europe	199055234725	1141043342839	23438	19991	10
Sweden	Northern Europe	1989	Norway	Northern Europe	199055234725	114755481808	23438	27149	2
Sweden	Northern Europe	1989	Portugal	Southern Europe	199055234725	84243987334	23438	8420	3
Sweden	Northern Europe	1989	Denmark	Northern Europe	199055234725	121925983178	23438	23755	12
Sweden	Northern Europe	1989	Austria	Western Europe	199055234725	141217060615	23438	18533	7
Sweden	Northern Europe	1989	Finland	Northern Europe	199055234725	98835452368	23438	19909	4
Sweden	Northern Europe	1989	France	Western Europe	199055234725	1063728514428	23438	18346	1
Sweden	Northern Europe	1989	Germany	Western Europe	199055234725	1479221182513	23438	18783	6
Sweden	Northern Europe	1990	Belgium	Western Europe	201066288111	186768336868	23492	18738	7
Sweden	Northern Europe	1990	Iceland	Northern Europe	201066288111	6763118968	23492	26540	8
Sweden	Northern Europe	1990	Denmark	Northern Europe	201066288111	123885874634	23492	24098	3
Sweden	Northern Europe	1990	Germany	Western Europe	201066288111	1556954345661	23492	19601	4
Sweden	Northern Europe	1990	France	Western Europe	201066288111	1091598599817	23492	18732	5
Sweden	Northern Europe	1990	Ireland	Northern Europe	201066288111	49457228826	23492	14074	12
Sweden	Northern Europe	1990	Italy	Southern Europe	201066288111	941534851536	23492	16600	10
Sweden	Northern Europe	1990	Austria	Western Europe	201066288111	147353847860	23492	19192	2
Sweden	Northern Europe	1990	Cyprus	Southern Europe	201066288111	6194334045	23492	10682	6
Sweden	Northern Europe	1991	Iceland	Northern Europe	198811754929	6748001672	23071	26176	10
Sweden	Northern Europe	1991	Malta	Southern Europe	198811754929	2508096392	23071	7011	12
Sweden	Northern Europe	1991	Luxembourg	Western Europe	198811754929	13472087759	23071	34812	1
Sweden	Northern Europe	1991	France	Western Europe	198811754929	1102943385636	23071	18837	5
Sweden	Northern Europe	1991	Portugal	Southern Europe	198811754929	91397394349	23071	9169	7
Sweden	Northern Europe	1991	Denmark	Northern Europe	198811754929	125496920044	23071	24348	3
Sweden	Northern Europe	1991	Israel	Eastern Europe	198811754929	76700617160	23071	15498	6
Sweden	Northern Europe	1991	Belgium	Western Europe	198811754929	190191939247	23071	19011	2
Sweden	Northern Europe	1991	Spain	Southern Europe	198811754929	451603510207	23071	11598	4
Sweden	Northern Europe	1992	Israel	Eastern Europe	196419066335	81017170729	22660	15814	4
Sweden	Northern Europe	1992	Greece	Southern Europe	196419066335	102478026766	22660	9882	3
Sweden	Northern Europe	1992	Malta	Southern Europe	196419066335	2625749584	22660	7268	12
Sweden	Northern Europe	1992	Iceland	Northern Europe	196419066335	6520331239	22660	24977	6
Sweden	Northern Europe	1992	Austria	Western Europe	196419066335	155616277926	22660	19847	1
Sweden	Northern Europe	1992	United Kingdom	Northern Europe	196419066335	1135585639120	22660	19722	5
Sweden	Northern Europe	1992	Ireland	Northern Europe	196419066335	52096972273	22660	14640	10
Sweden	Northern Europe	1992	Denmark	Northern Europe	196419066335	127976062128	22660	24747	7
Sweden	Northern Europe	1992	Italy	Southern Europe	196419066335	963995710673	22660	16973	8
Sweden	Northern Europe	1992	Norway	Northern Europe	196419066335	124847807184	22660	29126	2
Sweden	Northern Europe	1993	Denmark	Northern Europe	192377179377	127861389126	22065	24643	1
Sweden	Northern Europe	1993	Malta	Southern Europe	192377179377	2743402774	22065	7522	4
Sweden	Northern Europe	1993	Iceland	Northern Europe	192377179377	6605972495	22065	25049	7
Sweden	Northern Europe	1993	Portugal	Southern Europe	192377179377	90505299488	22065	9066	2
Sweden	Northern Europe	1993	France	Western Europe	192377179377	1111773755003	22065	18823	8
